,id,x_abs,y_abs,x_rel,y_rel,width,height,label,filename,aspect_ratio,n_colors,contrast
623,0.0,511.0,331.0,0.303624480095,0.0304423802079,212.0,147.0,2,lifeunbounded.blogspot.fi,1.44217687075,380.0,0.123347452188
624,1.0,507.0,489.0,0.301247771836,0.0449737882829,422.0,182.0,4,lifeunbounded.blogspot.fi,2.31868131868,553.0,0.151906150721
626,3.0,950.0,838.0,0.564468211527,0.0770716453601,157.0,38.0,3,lifeunbounded.blogspot.fi,4.13157894737,21.0,0.106604089842
627,4.0,1106.0,838.0,0.65715983363,0.0770716453601,67.0,38.0,0,lifeunbounded.blogspot.fi,1.76315789474,11.0,0.125294579733
628,5.0,951.0,814.0,0.565062388592,0.0748643428677,130.0,24.0,4,lifeunbounded.blogspot.fi,5.41666666667,15.0,0.100320512821
629,6.0,508.0,785.0,0.301841948901,0.0721971856893,27.0,25.0,0,lifeunbounded.blogspot.fi,1.08,11.0,0.247407407407
630,7.0,548.0,786.0,0.325609031491,0.0722891566265,23.0,22.0,0,lifeunbounded.blogspot.fi,1.04545454545,9.0,0.316205533597
633,0.0,367.0,413.0,0.218062982769,0.0323921568627,680.0,65.0,5,livingawritinglife.blogspot.fi,10.4615384615,95.0,0.0596153846154
634,1.0,1030.0,521.0,0.612002376708,0.040862745098,286.0,287.0,2,livingawritinglife.blogspot.fi,0.996515679443,538.0,0.0654101995565
635,2.0,859.0,430.0,0.510398098633,0.0337254901961,163.0,33.0,4,livingawritinglife.blogspot.fi,4.93939393939,23.0,0.125859825246
636,3.0,397.0,578.0,0.235888294712,0.0453333333333,568.0,48.0,4,livingawritinglife.blogspot.fi,11.8333333333,177.0,0.147887323944
637,4.0,629.0,636.0,0.373737373737,0.0498823529412,347.0,324.0,2,livingawritinglife.blogspot.fi,1.07098765432,2633.0,0.101736222293
638,5.0,670.0,893.0,0.398098633393,0.0700392156863,274.0,55.0,4,livingawritinglife.blogspot.fi,4.98181818182,145.0,0.134903782349
642,9.0,1029.0,2421.0,0.611408199643,0.189882352941,156.0,29.0,4,livingawritinglife.blogspot.fi,5.37931034483,41.0,0.16091954023
643,10.0,1027.0,2456.0,0.610219845514,0.19262745098,208.0,37.0,3,livingawritinglife.blogspot.fi,5.62162162162,25.0,0.0951143451143
644,11.0,1235.0,2458.0,0.733808674985,0.192784313725,67.0,33.0,0,livingawritinglife.blogspot.fi,2.0303030303,15.0,0.148801447309
645,12.0,399.0,1166.0,0.237076648841,0.0914509803922,262.0,341.0,2,livingawritinglife.blogspot.fi,0.768328445748,997.0,0.0889503257147
646,13.0,394.0,1523.0,0.234105763518,0.119450980392,583.0,154.0,4,livingawritinglife.blogspot.fi,3.78571428571,790.0,0.150976810497
647,0.0,1149.0,96.0,0.683928571429,0.00528343423225,143.0,43.0,3,lookingatthewest.com,3.32558139535,25.0,0.0972515856237
648,1.0,1152.0,427.0,0.685714285714,0.0235002751789,180.0,35.0,3,lookingatthewest.com,5.14285714286,32.0,0.150634920635
649,2.0,1153.0,466.0,0.68630952381,0.0256466703357,66.0,29.0,0,lookingatthewest.com,2.27586206897,8.0,0.128526645768
650,3.0,531.0,849.0,0.316071428571,0.0467253714915,39.0,37.0,1,lookingatthewest.com,1.05405405405,14.0,0.114345114345
651,4.0,644.0,850.0,0.383333333333,0.0467804072647,37.0,38.0,1,lookingatthewest.com,0.973684210526,13.0,0.130156472262
652,5.0,532.0,891.0,0.316666666667,0.0490368739681,66.0,33.0,0,lookingatthewest.com,2.0,13.0,0.1391184573
653,6.0,605.0,3820.0,0.360119047619,0.210236653825,40.0,39.0,1,lookingatthewest.com,1.02564102564,14.0,0.102564102564
654,0.0,427.0,155.0,0.254166666667,0.00526870389884,550.0,71.0,5,marketingforscientists.com,7.74647887324,67.0,0.033085787452
655,1.0,1025.0,176.0,0.610119047619,0.00598252829804,217.0,37.0,3,marketingforscientists.com,5.86486486486,16.0,0.0292689002366
656,2.0,445.0,234.0,0.264880952381,0.00795404330535,417.0,68.0,4,marketingforscientists.com,6.13235294118,120.0,0.109641698406
657,3.0,446.0,379.0,0.265476190476,0.0128828308236,483.0,177.0,4,marketingforscientists.com,2.72881355932,491.0,0.129651074382
659,5.0,973.0,766.0,0.579166666667,0.0260375947517,245.0,59.0,3,marketingforscientists.com,4.15254237288,13.0,0.0490487720512
660,6.0,974.0,833.0,0.579761904762,0.0283150345015,246.0,63.0,3,marketingforscientists.com,3.90476190476,13.0,0.0458768873403
661,7.0,976.0,928.0,0.580952380952,0.0315442401169,115.0,28.0,0,marketingforscientists.com,4.10714285714,25.0,0.131366459627
662,8.0,455.0,565.0,0.270833333333,0.0192052755022,464.0,407.0,2,marketingforscientists.com,1.14004914005,4203.0,0.0200055070745
664,0.0,23.0,316.0,0.0136904761905,0.0387587391144,176.0,39.0,3,microbematters.org,4.51282051282,9.0,0.0740093240093
665,1.0,959.0,241.0,0.570833333333,0.0295596712866,250.0,43.0,5,microbematters.org,5.81395348837,37.0,0.0591627906977
671,7.0,330.0,1487.0,0.196428571429,0.182386851466,237.0,245.0,4,microbematters.org,0.967346938776,408.0,0.129148368208
672,8.0,568.0,286.0,0.338095238095,0.0350791119833,348.0,196.0,2,microbematters.org,1.77551020408,718.0,0.0874237626085
673,9.0,912.0,287.0,0.542857142857,0.035201766221,348.0,195.0,2,microbematters.org,1.78461538462,1830.0,0.226156793398
674,10.0,222.0,287.0,0.132142857143,0.035201766221,348.0,194.0,2,microbematters.org,1.79381443299,755.0,0.14955859699
675,0.0,476.0,266.0,0.283333333333,0.00188290590425,731.0,58.0,5,mimithorisson.com,12.6034482759,90.0,0.0322420868909
677,2.0,775.0,347.0,0.46130952381,0.00245627198788,129.0,22.0,4,mimithorisson.com,5.86363636364,13.0,0.116983791402
679,4.0,629.0,483.0,0.374404761905,0.00341896072088,420.0,24.0,4,mimithorisson.com,17.5,54.0,0.130654761905
680,5.0,482.0,536.0,0.286904761905,0.00379412618301,719.0,547.0,2,mimithorisson.com,1.31444241316,12367.0,0.0890430289886
681,6.0,785.0,383.0,0.467261904762,0.00271110135838,122.0,56.0,1,mimithorisson.com,2.17857142857,3.0,0.0866510538642
682,7.0,1552.0,15.0,0.92380952381,0.000106178904375,22.0,25.0,1,mimithorisson.com,0.88,4.0,0.114545454545
683,8.0,1580.0,13.0,0.940476190476,9.20217171252e-05,28.0,28.0,1,mimithorisson.com,1.0,4.0,0.0573979591837
684,9.0,1612.0,13.0,0.959523809524,9.20217171252e-05,24.0,28.0,1,mimithorisson.com,0.857142857143,2.0,0.0982142857143
685,0.0,1134.0,485.0,0.675,0.027143496754,273.0,48.0,3,mindhacks.com,5.6875,12.0,0.0589896214896
686,1.0,1405.0,486.0,0.83630952381,0.0271994627267,38.0,44.0,0,mindhacks.com,0.863636363636,2.0,0.0956937799043
687,2.0,470.0,781.0,0.279761904762,0.0437094246698,626.0,368.0,4,mindhacks.com,1.70108695652,824.0,0.103304278372
692,0.0,721.0,87.0,0.429166666667,0.0158066860465,825.0,50.0,5,modernmrsdarcy.com,16.5,517.0,0.109672727273
693,1.0,716.0,39.0,0.42619047619,0.00708575581395,640.0,43.0,5,modernmrsdarcy.com,14.8837209302,1065.0,0.0916061046512
694,2.0,1392.0,35.0,0.828571428571,0.00635901162791,37.0,45.0,1,modernmrsdarcy.com,0.822222222222,76.0,0.151351351351
695,3.0,136.0,197.0,0.0809523809524,0.0357921511628,707.0,396.0,2,modernmrsdarcy.com,1.78535353535,4537.0,0.11441501293
696,4.0,1133.0,504.0,0.674404761905,0.0915697674419,115.0,59.0,0,modernmrsdarcy.com,1.94915254237,12.0,0.129550478998
698,6.0,1186.0,1032.0,0.705952380952,0.1875,251.0,49.0,3,modernmrsdarcy.com,5.12244897959,30.0,0.131961948126
699,7.0,1189.0,1080.0,0.707738095238,0.196220930233,245.0,50.0,0,modernmrsdarcy.com,4.9,21.0,0.0783673469388
700,8.0,710.0,1026.0,0.422619047619,0.186409883721,101.0,52.0,0,modernmrsdarcy.com,1.94230769231,7.0,0.143945163747
701,9.0,547.0,1855.0,0.325595238095,0.337027616279,443.0,90.0,4,modernmrsdarcy.com,4.92222222222,184.0,0.0984951091046
703,11.0,521.0,4843.0,0.310119047619,0.879905523256,220.0,52.0,3,modernmrsdarcy.com,4.23076923077,51.0,0.129020979021
704,12.0,742.0,4842.0,0.441666666667,0.879723837209,220.0,54.0,3,modernmrsdarcy.com,4.07407407407,58.0,0.136784511785
705,13.0,962.0,4843.0,0.572619047619,0.879905523256,197.0,52.0,0,modernmrsdarcy.com,3.78846153846,47.0,0.0911753221398
706,0.0,243.0,2095.0,0.144385026738,0.0241635044578,707.0,75.0,4,mygrammassouljo.blogspot.com,9.42666666667,166.0,0.0671381423857
707,1.0,995.0,2134.0,0.591206179441,0.0246133262592,250.0,330.0,2,mygrammassouljo.blogspot.com,0.757575757576,794.0,0.0590666666667
708,2.0,240.0,442.0,0.142602495544,0.00509798041545,225.0,38.0,4,mygrammassouljo.blogspot.com,5.92105263158,94.0,0.133567251462
709,3.0,997.0,553.0,0.592394533571,0.00637824246548,659.0,444.0,2,mygrammassouljo.blogspot.com,1.48423423423,9616.0,0.0670275738561
710,4.0,1055.0,775.0,0.626856803327,0.00893876656555,353.0,60.0,4,mygrammassouljo.blogspot.com,5.88333333333,447.0,0.173937677054
711,0.0,654.0,64.0,0.389285714286,0.00303677342823,663.0,46.0,4,mynameisyeh.com,14.4130434783,114.0,0.0706275821365
712,1.0,637.0,115.0,0.379166666667,0.00545670225386,331.0,492.0,2,mynameisyeh.com,0.672764227642,4016.0,0.078420897502
713,2.0,339.0,430.0,0.201785714286,0.0204033214709,211.0,305.0,5,mynameisyeh.com,0.691803278689,94.0,0.0198119804211
714,3.0,319.0,2958.0,0.189880952381,0.140355871886,260.0,56.0,3,mynameisyeh.com,4.64285714286,15.0,0.0965659340659
715,4.0,636.0,3121.0,0.378571428571,0.148090154211,697.0,137.0,4,mynameisyeh.com,5.08759124088,455.0,0.0866801411681
717,6.0,314.0,75.0,0.186904761905,0.00355871886121,266.0,269.0,2,mynameisyeh.com,0.988847583643,247.0,0.102999133522
719,0.0,507.0,120.0,0.301785714286,0.0182871075891,669.0,96.0,5,new-york,6.96875,134.0,0.0424296213254
720,1.0,334.0,640.0,0.19880952381,0.0975312404755,748.0,113.0,4,new-york,6.61946902655,422.0,0.125585632483
721,2.0,337.0,1004.0,0.200595238095,0.153002133496,749.0,322.0,2,new-york,2.32608695652,4128.0,0.101568136397
722,3.0,1216.0,53.0,0.72380952381,0.00807680585187,22.0,27.0,1,new-york,0.814814814815,4.0,0.0690235690236
723,4.0,1276.0,52.0,0.759523809524,0.00792441328863,30.0,30.0,1,new-york,1.0,6.0,0.107777777778
724,5.0,1244.0,54.0,0.740476190476,0.00822919841512,30.0,28.0,1,new-york,1.07142857143,4.0,0.0797619047619
725,6.0,1312.0,53.0,0.780952380952,0.00807680585187,26.0,32.0,1,new-york,0.8125,2.0,0.0913461538462
726,0.0,954.0,95.0,0.567857142857,0.0277453271028,362.0,59.0,3,NewsIndex.aspx,6.13559322034,29.0,0.0715422792396
727,1.0,1269.0,102.0,0.755357142857,0.0297897196262,46.0,43.0,0,NewsIndex.aspx,1.06976744186,2.0,0.14105156724
728,2.0,353.0,49.0,0.210119047619,0.0143107476636,514.0,41.0,5,NewsIndex.aspx,12.5365853659,76.0,0.066005504413
729,3.0,780.0,447.0,0.464285714286,0.130549065421,127.0,129.0,2,NewsIndex.aspx,0.984496124031,277.0,0.155160837453
730,4.0,781.0,674.0,0.464880952381,0.196845794393,131.0,131.0,2,NewsIndex.aspx,1.0,115.0,0.186177961657
731,5.0,361.0,1422.0,0.214880952381,0.415303738318,379.0,150.0,4,NewsIndex.aspx,2.52666666667,369.0,0.126068601583
732,6.0,360.0,1335.0,0.214285714286,0.389894859813,524.0,56.0,4,NewsIndex.aspx,9.35714285714,124.0,0.0993047982552
736,10.0,459.0,2818.0,0.273214285714,0.823014018692,25.0,24.0,1,NewsIndex.aspx,1.04166666667,10.0,0.161666666667
737,11.0,619.0,2817.0,0.368452380952,0.822721962617,28.0,28.0,1,NewsIndex.aspx,1.0,9.0,0.130102040816
738,12.0,410.0,2820.0,0.244047619048,0.823598130841,24.0,23.0,1,NewsIndex.aspx,1.04347826087,20.0,0.190217391304
739,0.0,1110.0,166.0,0.660714285714,0.00602125575828,157.0,27.0,3,ofschemesandmemes,5.81481481481,16.0,0.0901155933003
740,1.0,1279.0,167.0,0.76130952381,0.00605752838333,39.0,24.0,0,ofschemesandmemes,1.625,22.0,0.219017094017
741,2.0,1017.0,448.0,0.605357142857,0.0162501360223,103.0,31.0,0,ofschemesandmemes,3.32258064516,16.0,0.0626370184779
742,3.0,1220.0,449.0,0.72619047619,0.0162864086474,102.0,29.0,0,ofschemesandmemes,3.51724137931,11.0,0.0598377281947
743,4.0,1120.0,448.0,0.666666666667,0.0162501360223,101.0,31.0,0,ofschemesandmemes,3.25806451613,7.0,0.0485467901629
746,7.0,354.0,344.0,0.210714285714,0.0124777830172,606.0,52.0,4,ofschemesandmemes,11.6538461538,168.0,0.120938055344
747,8.0,355.0,804.0,0.21130952381,0.0291631905401,640.0,89.0,4,ofschemesandmemes,7.19101123596,477.0,0.134533005618
750,11.0,359.0,1186.0,0.21369047619,0.0430193333092,633.0,425.0,2,ofschemesandmemes,1.48941176471,3417.0,0.0351008270607
751,0.0,366.0,317.0,0.217857142857,0.0128127399863,947.0,49.0,5,opinionatedgamers.com,19.3265306122,114.0,0.0839816391182
752,1.0,1084.0,399.0,0.645238095238,0.0161270765127,136.0,34.0,3,opinionatedgamers.com,4.0,6.0,0.094723183391
753,2.0,1219.0,399.0,0.725595238095,0.0161270765127,52.0,33.0,0,opinionatedgamers.com,1.57575757576,6.0,0.145104895105
754,3.0,1086.0,570.0,0.646428571429,0.0230386807324,204.0,33.0,3,opinionatedgamers.com,6.18181818182,33.0,0.16458704694
755,4.0,1088.0,616.0,0.647619047619,0.0248979426862,57.0,32.0,0,opinionatedgamers.com,1.78125,7.0,0.131578947368
757,6.0,388.0,993.0,0.230952380952,0.0401358069601,304.0,230.0,2,opinionatedgamers.com,1.32173913043,1311.0,0.185068649886
759,8.0,386.0,1729.0,0.229761904762,0.0698839982216,649.0,69.0,4,opinionatedgamers.com,9.40579710145,339.0,0.127152140417
761,10.0,386.0,3486.0,0.229761904762,0.140899721111,73.0,35.0,0,opinionatedgamers.com,2.08571428571,20.0,0.0837573385519
762,11.0,525.0,3486.0,0.3125,0.140899721111,87.0,35.0,0,opinionatedgamers.com,2.48571428571,18.0,0.0748768472906
763,12.0,608.0,3489.0,0.361904761905,0.141020977325,113.0,31.0,0,opinionatedgamers.com,3.64516129032,22.0,0.103625463888
764,13.0,720.0,3488.0,0.428571428571,0.140980558587,84.0,33.0,0,opinionatedgamers.com,2.54545454545,12.0,0.0768398268398
766,0.0,241.0,216.0,0.143452380952,0.0131259115216,1197.0,348.0,2,persuasion2015.wordpress.com,3.43965517241,12556.0,0.0185449255322
767,1.0,241.0,660.0,0.143452380952,0.0401069518717,786.0,444.0,2,persuasion2015.wordpress.com,1.77027027027,10754.0,0.0363168512023
768,2.0,240.0,1122.0,0.142857142857,0.0681818181818,787.0,110.0,4,persuasion2015.wordpress.com,7.15454545455,555.0,0.127272727273
769,3.0,239.0,2632.0,0.142261904762,0.159941662615,780.0,99.0,4,persuasion2015.wordpress.com,7.87878787879,542.0,0.126262626263
771,0.0,690.0,26.0,0.410714285714,0.00283378746594,344.0,44.0,5,profhacker,7.81818181818,55.0,0.0719476744186
773,2.0,1360.0,80.0,0.809523809524,0.00871934604905,222.0,37.0,3,profhacker,6.0,9.0,0.0249573898223
774,3.0,1581.0,83.0,0.941071428571,0.00904632152589,26.0,29.0,0,profhacker,0.896551724138,2.0,0.133952254642
775,4.0,1509.0,35.0,0.898214285714,0.00381471389646,104.0,38.0,0,profhacker,2.73684210526,16.0,0.142206477733
776,5.0,1440.0,41.0,0.857142857143,0.00446866485014,64.0,24.0,4,profhacker,2.66666666667,11.0,0.109375
777,6.0,50.0,78.0,0.0297619047619,0.00850136239782,925.0,44.0,5,profhacker,21.0227272727,151.0,0.0725798525799
778,7.0,281.0,138.0,0.167261904762,0.0150408719346,101.0,79.0,1,profhacker,1.27848101266,70.0,0.0881062789823
779,8.0,809.0,252.0,0.481547619048,0.0274659400545,30.0,32.0,1,profhacker,0.9375,2.0,0.084375
781,10.0,262.0,1035.0,0.155952380952,0.11280653951,668.0,83.0,4,profhacker,8.04819277108,336.0,0.112131159368
782,11.0,948.0,2785.0,0.564285714286,0.303542234332,41.0,40.0,1,profhacker,1.025,7.0,0.14512195122
783,0.0,1143.0,104.0,0.680357142857,0.0300664932061,52.0,50.0,0,python_command_line_arguments.htm,1.04,18.0,0.100384615385
784,1.0,1193.0,103.0,0.710119047619,0.0297773923099,51.0,51.0,1,python_command_line_arguments.htm,1.0,12.0,0.109957708574
785,2.0,1244.0,103.0,0.740476190476,0.0297773923099,49.0,52.0,1,python_command_line_arguments.htm,0.942307692308,65.0,0.152276295133
786,3.0,1292.0,105.0,0.769047619048,0.0303555941023,51.0,50.0,1,python_command_line_arguments.htm,1.02,7.0,0.125490196078
787,4.0,1237.0,16.0,0.73630952381,0.0046256143394,33.0,34.0,1,python_command_line_arguments.htm,0.970588235294,21.0,0.0891265597148
788,5.0,1271.0,16.0,0.756547619048,0.0046256143394,35.0,34.0,1,python_command_line_arguments.htm,1.02941176471,24.0,0.113445378151
789,6.0,1307.0,14.0,0.777976190476,0.00404741254698,33.0,37.0,1,python_command_line_arguments.htm,0.891891891892,22.0,0.0794430794431
790,7.0,1341.0,15.0,0.798214285714,0.00433651344319,34.0,36.0,1,python_command_line_arguments.htm,0.944444444444,29.0,0.107843137255
791,8.0,1376.0,15.0,0.819047619048,0.00433651344319,36.0,36.0,1,python_command_line_arguments.htm,1.0,33.0,0.104166666667
792,9.0,332.0,113.0,0.197619047619,0.032668401272,105.0,101.0,1,python_command_line_arguments.htm,1.0396039604,80.0,0.0618576143329
794,11.0,685.0,9.0,0.407738095238,0.00260190806592,742.0,84.0,5,python_command_line_arguments.htm,8.83333333333,247.0,0.078263380824
795,12.0,592.0,110.0,0.352380952381,0.0318010985834,467.0,35.0,4,python_command_line_arguments.htm,13.3428571429,109.0,0.140532272866
798,15.0,524.0,416.0,0.311904761905,0.120265972825,614.0,162.0,4,python_command_line_arguments.htm,3.79012345679,431.0,0.0797140788997
799,16.0,859.0,2837.0,0.51130952381,0.820179242556,25.0,28.0,1,python_command_line_arguments.htm,0.892857142857,9.0,0.197142857143
800,17.0,721.0,2838.0,0.429166666667,0.820468343452,28.0,26.0,1,python_command_line_arguments.htm,1.07692307692,5.0,0.145604395604
801,18.0,543.0,2836.0,0.323214285714,0.819890141659,23.0,29.0,1,python_command_line_arguments.htm,0.793103448276,2.0,0.164917541229
802,19.0,1088.0,2839.0,0.647619047619,0.820757444348,23.0,30.0,1,python_command_line_arguments.htm,0.766666666667,2.0,0.157971014493
803,20.0,1073.0,3367.0,0.63869047619,0.973402717548,274.0,49.0,3,python_command_line_arguments.htm,5.59183673469,46.0,0.178608669745
804,21.0,1347.0,3367.0,0.801785714286,0.973402717548,40.0,47.0,0,python_command_line_arguments.htm,0.851063829787,12.0,0.157978723404
805,0.0,953.0,43.0,0.567261904762,0.0201216658868,393.0,33.0,5,qnsmade.co,11.9090909091,67.0,0.0983113578533
806,1.0,477.0,47.0,0.283928571429,0.0219934487599,304.0,22.0,4,qnsmade.co,13.8181818182,72.0,0.200956937799
809,4.0,654.0,794.0,0.389285714286,0.371548900328,147.0,146.0,2,qnsmade.co,1.00684931507,248.0,0.108144627714
810,5.0,800.0,794.0,0.47619047619,0.371548900328,143.0,145.0,2,qnsmade.co,0.986206896552,360.0,0.147914154811
811,6.0,800.0,936.0,0.47619047619,0.437997192326,143.0,149.0,2,qnsmade.co,0.959731543624,103.0,0.18383629793
812,7.0,653.0,938.0,0.38869047619,0.438933083762,147.0,146.0,2,qnsmade.co,1.00684931507,191.0,0.19387755102
814,9.0,429.0,2082.0,0.255357142857,0.974262985494,323.0,48.0,3,qnsmade.co,6.72916666667,21.0,0.0922342621259
815,10.0,428.0,1995.0,0.254761904762,0.933551708002,303.0,86.0,4,qnsmade.co,3.52325581395,166.0,0.114744032543
816,11.0,476.0,73.0,0.283333333333,0.0341600374357,349.0,63.0,4,qnsmade.co,5.53968253968,153.0,0.153727202438
817,0.0,488.0,16.0,0.290476190476,0.00218968112769,704.0,22.0,5,recipes-cupcakesmuffins,32.0,74.0,0.109568698347
818,1.0,304.0,11.0,0.180952380952,0.00150540577528,144.0,32.0,5,recipes-cupcakesmuffins,4.5,12.0,0.0698784722222
819,2.0,309.0,14.0,0.183928571429,0.00191597098673,23.0,24.0,1,recipes-cupcakesmuffins,0.958333333333,3.0,0.130434782609
820,3.0,340.0,17.0,0.202380952381,0.00232653619817,20.0,21.0,1,recipes-cupcakesmuffins,0.952380952381,2.0,0.097619047619
821,4.0,361.0,16.0,0.214880952381,0.00218968112769,23.0,19.0,1,recipes-cupcakesmuffins,1.21052631579,2.0,0.0983981693364
822,5.0,391.0,14.0,0.232738095238,0.00191597098673,23.0,19.0,1,recipes-cupcakesmuffins,1.21052631579,2.0,0.141876430206
823,6.0,420.0,15.0,0.25,0.00205282605721,17.0,19.0,1,recipes-cupcakesmuffins,0.894736842105,4.0,0.278637770898
824,7.0,1244.0,13.0,0.740476190476,0.00177911591624,93.0,25.0,3,recipes-cupcakesmuffins,3.72,7.0,0.0
825,8.0,1342.0,10.0,0.79880952381,0.0013685507048,33.0,28.0,1,recipes-cupcakesmuffins,1.17857142857,2.0,0.102813852814
827,10.0,565.0,88.0,0.33630952381,0.0120432462023,558.0,143.0,2,recipes-cupcakesmuffins,3.9020979021,101.0,0.0365065042484
828,11.0,1099.0,409.0,0.654166666667,0.0559737238265,237.0,153.0,2,recipes-cupcakesmuffins,1.54901960784,32.0,0.0659661895701
829,12.0,1045.0,565.0,0.622023809524,0.0773231148214,365.0,137.0,4,recipes-cupcakesmuffins,2.66423357664,213.0,0.0748725127487
830,13.0,1130.0,747.0,0.672619047619,0.102230737649,39.0,45.0,1,recipes-cupcakesmuffins,0.866666666667,3.0,0.101994301994
831,14.0,1169.0,750.0,0.695833333333,0.10264130286,32.0,41.0,1,recipes-cupcakesmuffins,0.780487804878,3.0,0.114329268293
832,15.0,1203.0,747.0,0.716071428571,0.102230737649,34.0,40.0,1,recipes-cupcakesmuffins,0.85,3.0,0.106617647059
833,16.0,1238.0,747.0,0.736904761905,0.102230737649,30.0,39.0,1,recipes-cupcakesmuffins,0.769230769231,3.0,0.135897435897
834,17.0,1273.0,749.0,0.757738095238,0.10250444779,36.0,37.0,1,recipes-cupcakesmuffins,0.972972972973,5.0,0.163663663664
835,18.0,1114.0,743.0,0.663095238095,0.101683317367,202.0,58.0,5,recipes-cupcakesmuffins,3.48275862069,36.0,0.0734892454763
836,19.0,1134.0,710.0,0.675,0.0971671000411,187.0,23.0,0,recipes-cupcakesmuffins,8.13043478261,29.0,0.101371774006
837,20.0,1142.0,1026.0,0.679761904762,0.140413302313,158.0,41.0,0,recipes-cupcakesmuffins,3.85365853659,15.0,0.113769682001
838,21.0,1061.0,966.0,0.631547619048,0.132201998084,316.0,56.0,3,recipes-cupcakesmuffins,5.64285714286,22.0,0.0429475587703
839,22.0,309.0,479.0,0.183928571429,0.0655535787601,214.0,256.0,2,recipes-cupcakesmuffins,0.8359375,769.0,0.0881279205607
840,23.0,552.0,475.0,0.328571428571,0.0650061584782,216.0,259.0,2,recipes-cupcakesmuffins,0.833976833977,35.0,0.175550550551
841,24.0,799.0,477.0,0.475595238095,0.0652798686191,208.0,256.0,2,recipes-cupcakesmuffins,0.8125,363.0,0.116398737981
842,25.0,308.0,827.0,0.183333333333,0.113179143287,220.0,255.0,2,recipes-cupcakesmuffins,0.862745098039,628.0,0.0434046345811
843,26.0,554.0,827.0,0.329761904762,0.113179143287,213.0,258.0,2,recipes-cupcakesmuffins,0.825581395349,351.0,0.13256541835
844,27.0,799.0,822.0,0.475595238095,0.112494867935,210.0,258.0,2,recipes-cupcakesmuffins,0.813953488372,504.0,0.0793466223699
845,28.0,314.0,740.0,0.186904761905,0.101272752155,205.0,77.0,4,recipes-cupcakesmuffins,2.66233766234,61.0,0.076084890719
846,29.0,554.0,743.0,0.329761904762,0.101683317367,209.0,65.0,4,recipes-cupcakesmuffins,3.21538461538,66.0,0.0845049687155
847,30.0,799.0,744.0,0.475595238095,0.101820172437,210.0,66.0,4,recipes-cupcakesmuffins,3.18181818182,103.0,0.122510822511
848,31.0,304.0,1085.0,0.180952380952,0.148487751471,222.0,71.0,4,recipes-cupcakesmuffins,3.12676056338,68.0,0.0860296916635
849,32.0,557.0,1094.0,0.331547619048,0.149719447106,212.0,57.0,4,recipes-cupcakesmuffins,3.71929824561,46.0,0.0786163522013
850,33.0,801.0,1096.0,0.476785714286,0.149993157246,204.0,65.0,4,recipes-cupcakesmuffins,3.13846153846,71.0,0.099245852187
851,34.0,312.0,1176.0,0.185714285714,0.160941562885,208.0,257.0,2,recipes-cupcakesmuffins,0.809338521401,697.0,0.0738177192457
852,35.0,555.0,1177.0,0.330357142857,0.161078417955,206.0,252.0,2,recipes-cupcakesmuffins,0.81746031746,387.0,0.0564609338881
853,36.0,800.0,1177.0,0.47619047619,0.161078417955,209.0,253.0,2,recipes-cupcakesmuffins,0.826086956522,144.0,0.0986251111069
854,37.0,313.0,1525.0,0.18630952381,0.208703982483,206.0,242.0,2,recipes-cupcakesmuffins,0.851239669421,589.0,0.0715517933082
855,38.0,555.0,1526.0,0.330357142857,0.208840837553,204.0,254.0,2,recipes-cupcakesmuffins,0.803149606299,531.0,0.0494827852401
856,39.0,806.0,1530.0,0.479761904762,0.209388257835,199.0,231.0,2,recipes-cupcakesmuffins,0.861471861472,56.0,0.123061193413
857,40.0,313.0,1442.0,0.18630952381,0.197345011633,210.0,67.0,4,recipes-cupcakesmuffins,3.13432835821,95.0,0.121748400853
858,41.0,556.0,1444.0,0.330952380952,0.197618721774,207.0,66.0,4,recipes-cupcakesmuffins,3.13636363636,77.0,0.102254428341
859,42.0,801.0,1446.0,0.476785714286,0.197892431915,207.0,62.0,4,recipes-cupcakesmuffins,3.33870967742,44.0,0.072152095995
860,43.0,312.0,1781.0,0.185714285714,0.243738880526,206.0,67.0,4,recipes-cupcakesmuffins,3.07462686567,61.0,0.0848427764092
861,44.0,557.0,1792.0,0.331547619048,0.245244286301,202.0,75.0,4,recipes-cupcakesmuffins,2.69333333333,66.0,0.0785478547855
862,45.0,808.0,1769.0,0.480952380952,0.24209661968,195.0,68.0,4,recipes-cupcakesmuffins,2.86764705882,107.0,0.121945701357
863,46.0,1067.0,2826.0,0.635119047619,0.386752429178,270.0,70.0,3,recipes-cupcakesmuffins,3.85714285714,16.0,0.0493650793651
864,47.0,1338.0,2823.0,0.796428571429,0.386341863966,34.0,75.0,0,recipes-cupcakesmuffins,0.453333333333,4.0,0.076862745098
866,49.0,1068.0,2988.0,0.635714285714,0.408922950595,127.0,64.0,3,recipes-cupcakesmuffins,1.984375,18.0,0.0826771653543
867,50.0,1196.0,2989.0,0.711904761905,0.409059805666,23.0,71.0,0,recipes-cupcakesmuffins,0.323943661972,7.0,0.0936925903246
868,51.0,1226.0,2990.0,0.729761904762,0.409196660736,123.0,67.0,3,recipes-cupcakesmuffins,1.83582089552,11.0,0.0622497269749
869,52.0,1350.0,2991.0,0.803571428571,0.409333515807,26.0,65.0,0,recipes-cupcakesmuffins,0.4,7.0,0.0905325443787
