id,x_abs,y_abs,x_rel,y_rel,width,height,label,filename
6,50,78,0.029761904761904764,0.008501362397820164,925,44,Navigation Menu,profhacker
7,281,138,0.16726190476190475,0.015040871934604903,101,79,Icon,profhacker
8,809,252,0.4815476190476191,0.027465940054495912,30,32,Icon,profhacker
9,280,754,0.16666666666666666,0.08217983651226159,216,278,List,profhacker
10,262,1035,0.15595238095238095,0.1128065395095368,668,83,Text,profhacker
11,948,2785,0.5642857142857143,0.30354223433242505,41,40,Icon,profhacker
0,1143,104,0.6803571428571429,0.030066493206128937,52,50,Button,python_command_line_arguments.htm
1,1193,103,0.7101190476190476,0.029777392309916162,51,51,Icon,python_command_line_arguments.htm
2,1244,103,0.7404761904761905,0.029777392309916162,49,52,Icon,python_command_line_arguments.htm
3,1292,105,0.7690476190476191,0.030355594102341718,51,50,Icon,python_command_line_arguments.htm
4,1237,16,0.7363095238095239,0.0046256143394044534,33,34,Icon,python_command_line_arguments.htm
5,1271,16,0.7565476190476189,0.0046256143394044534,35,34,Icon,python_command_line_arguments.htm
6,1307,14,0.7779761904761905,0.0040474125469788964,33,37,Icon,python_command_line_arguments.htm
7,1341,15,0.7982142857142858,0.0043365134431916745,34,36,Icon,python_command_line_arguments.htm
8,1376,15,0.8190476190476189,0.0043365134431916745,36,36,Icon,python_command_line_arguments.htm
9,332,113,0.1976190476190476,0.032668401272043936,105,101,Icon,python_command_line_arguments.htm
10,257,300,0.1529761904761905,0.08673026886383348,264,315,List,python_command_line_arguments.htm
11,685,9,0.4077380952380952,0.002601908065915005,742,84,Navigation Menu,python_command_line_arguments.htm
12,592,110,0.3523809523809524,0.031801098583405615,467,35,Text,python_command_line_arguments.htm
13,522,296,0.3107142857142857,0.08557386527898236,611,15,Line,python_command_line_arguments.htm
14,524,258,0.3119047619047619,0.0745880312228968,610,10,Line,python_command_line_arguments.htm
15,524,416,0.3119047619047619,0.12026597282451575,614,162,Text,python_command_line_arguments.htm
16,859,2837,0.5113095238095238,0.8201792425556519,25,28,Icon,python_command_line_arguments.htm
17,721,2838,0.42916666666666653,0.8204683434518647,28,26,Icon,python_command_line_arguments.htm
18,543,2836,0.3232142857142857,0.8198901416594392,23,29,Icon,python_command_line_arguments.htm
19,1088,2839,0.6476190476190476,0.8207574443480775,23,30,Icon,python_command_line_arguments.htm
20,1073,3367,0.6386904761904761,0.9734027175484244,274,49,Input field,python_command_line_arguments.htm
21,1347,3367,0.8017857142857143,0.9734027175484244,40,47,Button,python_command_line_arguments.htm
0,953,43,0.5672619047619047,0.020121665886757137,393,33,Navigation Menu,qnsmade.co
1,477,47,0.2839285714285714,0.021993448759943846,304,22,Text,qnsmade.co
2,324,784,0.19285714285714287,0.3668694431445952,316,11,Line,qnsmade.co
3,653,783,0.3886904761904762,0.3664014974262986,292,12,Line,qnsmade.co
4,654,794,0.3892857142857143,0.371548900327562,147,146,Image,qnsmade.co
5,800,794,0.4761904761904762,0.371548900327562,143,145,Image,qnsmade.co
6,800,936,0.4761904761904762,0.43799719232569023,143,149,Image,qnsmade.co
7,653,938,0.3886904761904762,0.4389330837622836,147,146,Image,qnsmade.co
8,427,1994,0.25416666666666665,0.9330837622835751,331,145,Form,qnsmade.co
9,429,2082,0.25535714285714284,0.9742629854936828,323,48,Input field,qnsmade.co
10,428,1995,0.25476190476190474,0.9335517080018718,303,86,Text,qnsmade.co
11,476,73,0.2833333333333333,0.034160037435657466,349,63,Text,qnsmade.co
0,488,16,0.2904761904761905,0.002189681127685781,704,22,Navigation Menu,recipes-cupcakesmuffins
1,304,11,0.18095238095238092,0.0015054057752839742,144,32,Navigation Menu,recipes-cupcakesmuffins
2,309,14,0.18392857142857144,0.001915970986725058,23,24,Icon,recipes-cupcakesmuffins
3,340,17,0.2023809523809524,0.002326536198166142,20,21,Icon,recipes-cupcakesmuffins
4,361,16,0.2148809523809524,0.002189681127685781,23,19,Icon,recipes-cupcakesmuffins
5,391,14,0.23273809523809524,0.001915970986725058,23,19,Icon,recipes-cupcakesmuffins
6,420,15,0.25,0.0020528260572054194,17,19,Icon,recipes-cupcakesmuffins
7,1244,13,0.7404761904761905,0.0017791159162446968,93,25,Input field,recipes-cupcakesmuffins
8,1342,10,0.7988095238095239,0.0013685507048036127,33,28,Icon,recipes-cupcakesmuffins
9,1233,5,0.7339285714285714,0.0006842753524018063,147,35,Form,recipes-cupcakesmuffins
10,565,88,0.33630952380952384,0.012043246202271794,558,143,Image,recipes-cupcakesmuffins
11,1099,409,0.6541666666666667,0.055973723826467765,237,153,Image,recipes-cupcakesmuffins
12,1045,565,0.6220238095238095,0.07732311482140414,365,137,Text,recipes-cupcakesmuffins
13,1130,747,0.6726190476190477,0.1022307376488299,39,45,Icon,recipes-cupcakesmuffins
14,1169,750,0.6958333333333333,0.10264130286027097,32,41,Icon,recipes-cupcakesmuffins
15,1203,747,0.7160714285714286,0.1022307376488299,34,40,Icon,recipes-cupcakesmuffins
16,1238,747,0.7369047619047621,0.1022307376488299,30,39,Icon,recipes-cupcakesmuffins
17,1273,749,0.7577380952380952,0.1025044477897906,36,37,Icon,recipes-cupcakesmuffins
18,1114,743,0.6630952380952381,0.10168331736690844,202,58,Navigation Menu,recipes-cupcakesmuffins
19,1134,710,0.675,0.09716710004105653,187,23,Button,recipes-cupcakesmuffins
20,1142,1026,0.6797619047619048,0.14041330231285068,158,41,Button,recipes-cupcakesmuffins
21,1061,966,0.631547619047619,0.13220199808402902,316,56,Input field,recipes-cupcakesmuffins
22,309,479,0.18392857142857144,0.06555357876009306,214,256,Image,recipes-cupcakesmuffins
23,552,475,0.32857142857142857,0.06500615847817162,216,259,Image,recipes-cupcakesmuffins
24,799,477,0.4755952380952381,0.06527986861913232,208,256,Image,recipes-cupcakesmuffins
25,308,827,0.18333333333333326,0.1131791432872588,220,255,Image,recipes-cupcakesmuffins
26,554,827,0.3297619047619048,0.1131791432872588,213,258,Image,recipes-cupcakesmuffins
27,799,822,0.4755952380952381,0.11249486793485698,210,258,Image,recipes-cupcakesmuffins
28,314,740,0.1869047619047619,0.10127275215546737,205,77,Text,recipes-cupcakesmuffins
29,554,743,0.3297619047619048,0.10168331736690844,209,65,Text,recipes-cupcakesmuffins
30,799,744,0.4755952380952381,0.1018201724373888,210,66,Text,recipes-cupcakesmuffins
31,304,1085,0.18095238095238092,0.14848775147119198,222,71,Text,recipes-cupcakesmuffins
32,557,1094,0.33154761904761904,0.14971944710551527,212,57,Text,recipes-cupcakesmuffins
33,801,1096,0.4767857142857143,0.149993157246476,204,65,Text,recipes-cupcakesmuffins
34,312,1176,0.18571428571428567,0.16094156288490488,208,257,Image,recipes-cupcakesmuffins
35,555,1177,0.33035714285714285,0.16107841795538524,206,252,Image,recipes-cupcakesmuffins
36,800,1177,0.4761904761904762,0.16107841795538524,209,253,Image,recipes-cupcakesmuffins
37,313,1525,0.1863095238095238,0.20870398248255095,206,242,Image,recipes-cupcakesmuffins
38,555,1526,0.33035714285714285,0.20884083755303132,204,254,Image,recipes-cupcakesmuffins
39,806,1530,0.4797619047619048,0.2093882578349528,199,231,Image,recipes-cupcakesmuffins
40,313,1442,0.1863095238095238,0.19734501163268095,210,67,Text,recipes-cupcakesmuffins
41,556,1444,0.3309523809523809,0.1976187217736417,207,66,Text,recipes-cupcakesmuffins
42,801,1446,0.4767857142857143,0.19789243191460246,207,62,Text,recipes-cupcakesmuffins
43,312,1781,0.18571428571428567,0.2437388805255235,206,67,Text,recipes-cupcakesmuffins
44,557,1792,0.33154761904761904,0.24524428630080744,202,75,Text,recipes-cupcakesmuffins
45,808,1769,0.480952380952381,0.2420966196797591,195,68,Text,recipes-cupcakesmuffins
46,1067,2826,0.6351190476190476,0.3867524291775011,270,70,Input field,recipes-cupcakesmuffins
47,1338,2823,0.7964285714285714,0.38634186396606,34,75,Button,recipes-cupcakesmuffins
48,1057,2795,0.6291666666666667,0.3825099219926098,332,119,Form,recipes-cupcakesmuffins
49,1068,2988,0.6357142857142857,0.4089229505953196,127,64,Input field,recipes-cupcakesmuffins
50,1196,2989,0.7119047619047619,0.4090598056657999,23,71,Button,recipes-cupcakesmuffins
51,1226,2990,0.7297619047619047,0.4091966607362803,123,67,Input field,recipes-cupcakesmuffins
52,1350,2991,0.8035714285714286,0.40933351580676064,26,65,Button,recipes-cupcakesmuffins
53,1044,2959,0.6214285714285714,0.4049541535513891,353,114,Form,recipes-cupcakesmuffins
54,1163,2920,0.6922619047619047,0.39961680580265496,115,19,Line,recipes-cupcakesmuffins
55,525,3279,0.3125,0.4487477761051047,279,58,Navigation Menu,recipes-cupcakesmuffins
56,309,1875,0.18392857142857144,0.25660325715067744,214,254,Image,recipes-cupcakesmuffins
57,554,1880,0.3297619047619048,0.25728753250307923,210,251,Image,recipes-cupcakesmuffins
58,799,1880,0.4755952380952381,0.25728753250307923,212,246,Image,recipes-cupcakesmuffins
59,310,2142,0.18452380952380956,0.2931435609689339,214,67,Text,recipes-cupcakesmuffins
60,555,2142,0.33035714285714285,0.2931435609689339,211,65,Text,recipes-cupcakesmuffins
61,801,2147,0.4767857142857143,0.2938278363213357,212,59,Text,recipes-cupcakesmuffins
62,299,6942,0.17797619047619048,0.9500478992746682,376,46,Navigation Menu,recipes-cupcakesmuffins
63,1196,6944,0.7119047619047619,0.9503216094156288,187,39,Navigation Menu,recipes-cupcakesmuffins
64,812,6466,0.4833333333333333,0.8849048857260161,261,76,Input field,recipes-cupcakesmuffins
65,1074,6464,0.6392857142857142,0.8846311755850554,213,80,Button,recipes-cupcakesmuffins
66,804,6447,0.4785714285714286,0.8823046393868893,489,109,Form,recipes-cupcakesmuffins
67,376,6422,0.22380952380952385,0.8788832626248803,114,129,Icon,recipes-cupcakesmuffins
68,494,6462,0.29404761904761906,0.8843574654440947,284,76,Text,recipes-cupcakesmuffins
69,292,6374,0.1738095238095238,0.872314219241823,1098,39,Line,recipes-cupcakesmuffins
0,1,2,0.0005952380952380952,8.090287609724525e-05,1256,243,Image,rivcoach.wordpress.com
1,19,247,0.01130952380952381,0.009991505198009787,201,33,Text,rivcoach.wordpress.com
2,96,298,0.057142857142857134,0.012054528538489543,1162,31,Navigation Menu,rivcoach.wordpress.com
3,1212,242,0.7214285714285714,0.009789248007766677,48,47,Icon,rivcoach.wordpress.com
4,26,424,0.015476190476190475,0.017151409732616,170,166,Image,rivcoach.wordpress.com
5,27,389,0.01607142857142857,0.015735609400914202,73,23,Text,rivcoach.wordpress.com
6,220,332,0.13095238095238096,0.013429877432142712,347,199,Image,rivcoach.wordpress.com
7,379,491,0.2255952380952381,0.01986165608187371,50,40,Icon,rivcoach.wordpress.com
8,445,492,0.2648809523809524,0.01990210751992233,48,37,Icon,rivcoach.wordpress.com
9,506,490,0.3011904761904762,0.01982120464382509,55,41,Icon,rivcoach.wordpress.com
10,225,537,0.13392857142857142,0.02172242223211035,235,18,Text,rivcoach.wordpress.com
11,224,565,0.13333333333333333,0.022855062497471785,298,77,Text,rivcoach.wordpress.com
12,917,1025,0.5458333333333333,0.041462723999838184,326,16,Line,rivcoach.wordpress.com
13,921,1322,0.5482142857142858,0.053476801100279116,316,18,Line,rivcoach.wordpress.com
14,917,1444,0.5458333333333333,0.058411876542211076,326,16,Line,rivcoach.wordpress.com
15,917,1465,0.5458333333333333,0.05926135674123215,326,210,Form,rivcoach.wordpress.com
16,920,1631,0.5476190476190477,0.0659762954573035,89,30,Button,rivcoach.wordpress.com
17,922,1590,0.5488095238095239,0.06431778649730997,302,30,Input field,rivcoach.wordpress.com
18,919,1462,0.5470238095238096,0.05914000242708627,185,27,Text,rivcoach.wordpress.com
19,921,1503,0.5482142857142858,0.06079851138707981,298,39,Text,rivcoach.wordpress.com
20,918,1556,0.5464285714285714,0.06294243760365681,181,25,Text,rivcoach.wordpress.com
21,335,1376,0.19940476190476192,0.055661178754904735,431,213,Text,rivcoach.wordpress.com
22,335,1594,0.19940476190476192,0.06447959224950447,17,19,Icon,rivcoach.wordpress.com
23,471,1595,0.2803571428571429,0.0645200436875531,19,17,Icon,rivcoach.wordpress.com
24,489,1595,0.2910714285714286,0.0645200436875531,121,16,Text,rivcoach.wordpress.com
25,350,1594,0.20833333333333331,0.06447959224950447,114,18,Text,rivcoach.wordpress.com
26,331,1639,0.19702380952380952,0.06629990696169248,483,323,Image,rivcoach.wordpress.com
0,578,5,0.34404761904761905,0.0002293052052281587,528,39,Navigation Menu,salvationspath.wordpress.com
1,692,617,0.4119047619047619,0.02829626232515478,303,45,Image,salvationspath.wordpress.com
2,752,766,0.4476190476190477,0.03512955744095391,472,323,Image,salvationspath.wordpress.com
3,457,747,0.2720238095238095,0.034258197661086905,290,383,Text,salvationspath.wordpress.com
4,459,1128,0.2732142857142857,0.0517312542994726,774,135,Text,salvationspath.wordpress.com
5,765,2093,0.4553571428571429,0.09598715890850723,148,18,Line,salvationspath.wordpress.com
6,486,2178,0.2892857142857143,0.09988534739738593,708,45,Text,salvationspath.wordpress.com
7,785,2330,0.4672619047619048,0.10685622563632194,437,293,Image,salvationspath.wordpress.com
8,457,2310,0.2720238095238095,0.10593900481540933,323,342,Text,salvationspath.wordpress.com
9,459,2658,0.2732142857142857,0.12189864709928915,771,106,Text,salvationspath.wordpress.com
10,770,3649,0.4583333333333333,0.1673469387755102,143,21,Line,salvationspath.wordpress.com
11,119,1,0.07083333333333333,4.586104104563174e-05,1439,501,Image,salvationspath.wordpress.com
0,1011,298,0.6017857142857143,0.08243430152143845,35,37,Icon,schuhe-trends
1,1045,300,0.6220238095238095,0.08298755186721991,37,33,Icon,schuhe-trends
2,1116,294,0.6642857142857143,0.08132780082987552,38,42,Icon,schuhe-trends
3,1144,128,0.6809523809523811,0.03540802213001383,172,41,Input field,schuhe-trends
4,358,120,0.2130952380952381,0.03319502074688797,630,51,Navigation Menu,schuhe-trends
5,354,271,0.2107142857142857,0.07496542185338866,638,85,Text,schuhe-trends
6,357,389,0.2125,0.10760719225449517,379,37,Text,schuhe-trends
7,359,475,0.21369047619047615,0.1313969571230982,110,110,Image,schuhe-trends
8,359,777,0.21369047619047615,0.2149377593360996,110,109,Image,schuhe-trends
9,1014,553,0.6035714285714285,0.1529737206085754,309,349,List,schuhe-trends
10,1006,362,0.5988095238095238,0.10013831258644536,219,150,List,schuhe-trends
11,848,3362,0.5047619047619047,0.9300138312586446,144,197,List,schuhe-trends
0,378,335,0.2222222222222222,0.09517045454545454,626,355,Image,scienceblog.cancerresearchuk.org
1,378,706,0.2222222222222222,0.2005681818181818,556,27,Text,scienceblog.cancerresearchuk.org
2,1163,76,0.6837154614932393,0.02159090909090909,162,63,Button,scienceblog.cancerresearchuk.org
3,1269,3,0.7460317460317459,0.0008522727272727272,56,35,Button,scienceblog.cancerresearchuk.org
4,1122,2,0.6596119929453262,0.0005681818181818183,149,27,Input field,scienceblog.cancerresearchuk.org
5,988,3,0.5808348030570253,0.0008522727272727272,29,31,Icon,scienceblog.cancerresearchuk.org
6,1026,4,0.6031746031746031,0.0011363636363636365,31,29,Icon,scienceblog.cancerresearchuk.org
7,1063,3,0.6249265138154027,0.0008522727272727272,37,30,Icon,scienceblog.cancerresearchuk.org
8,384,179,0.2257495590828924,0.050852272727272725,837,71,Navigation Menu,scienceblog.cancerresearchuk.org
9,675,94,0.3968253968253968,0.026704545454545453,284,39,Text,scienceblog.cancerresearchuk.org
10,482,66,0.28336272780717225,0.01875,127,80,Text,scienceblog.cancerresearchuk.org
11,377,844,0.22163433274544386,0.2397727272727273,197,119,Image,scienceblog.cancerresearchuk.org
12,592,846,0.3480305702527925,0.2403409090909091,372,69,Text,scienceblog.cancerresearchuk.org
13,752,919,0.442092886537331,0.2610795454545455,29,30,Icon,scienceblog.cancerresearchuk.org
14,1017,927,0.5978835978835979,0.26335227272727274,305,117,Form,scienceblog.cancerresearchuk.org
15,1225,982,0.7201646090534979,0.27897727272727274,77,39,Button,scienceblog.cancerresearchuk.org
16,1040,984,0.6114050558495003,0.2795454545454545,186,35,Input field,scienceblog.cancerresearchuk.org
17,1040,944,0.6114050558495003,0.2681818181818182,138,27,Text,scienceblog.cancerresearchuk.org
18,1018,1055,0.5984714873603763,0.2997159090909091,304,200,Form,scienceblog.cancerresearchuk.org
19,1038,1072,0.6102292768959435,0.30454545454545456,89,28,Text,scienceblog.cancerresearchuk.org
20,1037,1110,0.6096413874191652,0.3153409090909091,261,45,Text,scienceblog.cancerresearchuk.org
21,1038,1159,0.6102292768959435,0.3292613636363637,166,41,Input field,scienceblog.cancerresearchuk.org
22,1202,1160,0.7066431510875956,0.3295454545454545,98,38,Button,scienceblog.cancerresearchuk.org
23,1038,1209,0.6102292768959435,0.3434659090909091,144,23,Button,scienceblog.cancerresearchuk.org
24,644,3031,0.3786008230452675,0.8610795454545455,29,28,Icon,scienceblog.cancerresearchuk.org
25,646,3060,0.3797766019988241,0.8693181818181818,26,31,Icon,scienceblog.cancerresearchuk.org
26,675,3061,0.3968253968253968,0.8696022727272728,50,31,Button,scienceblog.cancerresearchuk.org
27,677,3028,0.3980011757789536,0.8602272727272727,118,34,Button,scienceblog.cancerresearchuk.org
0,353,194,0.2101190476190476,0.040739185216295666,970,36,Navigation Menu,scienceblogs.com
1,436,265,0.25952380952380955,0.05564888702225956,453,39,Text,scienceblogs.com
2,765,318,0.4553571428571429,0.06677866442671146,215,413,Text,scienceblogs.com
3,1156,139,0.6880952380952381,0.02918941621167577,145,28,Input field,scienceblogs.com
4,1303,142,0.7755952380952381,0.029819403611927763,19,20,Icon,scienceblogs.com
5,1116,145,0.6642857142857143,0.030449391012179763,44,16,Text,scienceblogs.com
6,647,873,0.3851190476190477,0.18332633347333047,35,33,Icon,scienceblogs.com
7,854,873,0.5083333333333333,0.18332633347333047,33,32,Icon,scienceblogs.com
8,439,872,0.2613095238095238,0.18311633767324653,36,32,Icon,scienceblogs.com
9,568,824,0.3380952380952381,0.1730365392692146,197,33,Text,scienceblogs.com
10,1007,561,0.5994047619047619,0.11780764384712306,306,210,Image,scienceblogs.com
11,1006,1130,0.5988095238095238,0.2372952540949181,309,246,Image,scienceblogs.com
12,1000,1461,0.5952380952380952,0.3068038639227215,328,347,List,scienceblogs.com
13,441,1572,0.2625,0.3301133977320453,32,33,Icon,scienceblogs.com
14,649,1573,0.3863095238095238,0.33032339353212936,31,31,Icon,scienceblogs.com
15,853,1572,0.5077380952380952,0.3301133977320453,37,35,Icon,scienceblogs.com
16,790,141,0.4702380952380952,0.029609407811843763,311,26,Input field,scienceblogs.com
0,352,196,0.20952380952380956,0.02955813602774845,238,64,Text,shortsharpscience
1,351,262,0.20892857142857146,0.039511385914643336,745,29,Navigation Menu,shortsharpscience
2,349,294,0.20773809523809525,0.04433720404162268,980,35,Navigation Menu,shortsharpscience
3,924,215,0.55,0.03242346554064244,154,28,Input field,shortsharpscience
4,1075,216,0.6398809523809523,0.032574272357110544,39,26,Button,shortsharpscience
5,1117,214,0.6648809523809524,0.032272658724174334,73,31,Button,shortsharpscience
6,1191,214,0.7089285714285715,0.032272658724174334,137,32,Button,shortsharpscience
7,350,354,0.20833333333333331,0.053385613029708935,453,61,Text,shortsharpscience
8,351,435,0.20892857142857146,0.0656009651636254,983,18,Line,shortsharpscience
9,981,467,0.5839285714285715,0.07042678329060474,193,188,List,shortsharpscience
10,984,500,0.5857142857142857,0.07540340823405219,174,19,Line,shortsharpscience
11,985,473,0.5863095238095238,0.07133162418941336,172,23,Text,shortsharpscience
12,1024,527,0.6095238095238096,0.07947519227869099,131,17,Text,shortsharpscience
13,1060,552,0.6309523809523809,0.0832453626903936,96,19,Text,shortsharpscience
14,1048,575,0.6238095238095238,0.08671391946916,108,23,Text,shortsharpscience
15,1075,603,0.6398809523809523,0.09093651033026692,79,15,Text,shortsharpscience
16,1056,625,0.6285714285714286,0.09425426029256524,99,24,Text,shortsharpscience
17,1108,766,0.6595238095238095,0.11551802141456792,42,40,Icon,shortsharpscience
18,1108,725,0.6595238095238095,0.10933494193937568,42,41,Icon,shortsharpscience
19,1028,725,0.6119047619047621,0.10933494193937568,42,41,Icon,shortsharpscience
20,1029,765,0.6125,0.11536721459809984,41,42,Icon,shortsharpscience
21,978,820,0.5821428571428572,0.12366158950384558,184,619,List,shortsharpscience
22,350,462,0.20833333333333331,0.06967274920826423,598,71,Text,shortsharpscience
23,351,595,0.20892857142857146,0.0897300557985221,609,235,Text,shortsharpscience
0,354,271,0.2107142857142857,0.00601180176582812,512,28,Navigation Menu,sthash.BSB8Dw0f.dpbs
1,1061,272,0.631547619047619,0.00603398553618173,212,27,Input field,sthash.BSB8Dw0f.dpbs
2,1272,272,0.7571428571428571,0.00603398553618173,51,27,Button,sthash.BSB8Dw0f.dpbs
3,1022,522,0.6083333333333333,0.011579928124584056,282,112,Form,sthash.BSB8Dw0f.dpbs
4,1027,531,0.6113095238095239,0.011779582057766538,240,18,Text,sthash.BSB8Dw0f.dpbs
5,1024,562,0.6095238095238096,0.012467278938728428,142,27,Input field,sthash.BSB8Dw0f.dpbs
6,1023,600,0.6089285714285714,0.01331026221216558,76,32,Button,sthash.BSB8Dw0f.dpbs
7,365,339,0.2172619047619048,0.007520298149873553,38,39,Icon,sthash.BSB8Dw0f.dpbs
8,407,338,0.2422619047619048,0.007498114379519943,37,40,Icon,sthash.BSB8Dw0f.dpbs
9,360,868,0.21428571428571427,0.019255512666932872,511,295,Video,sthash.BSB8Dw0f.dpbs
10,362,455,0.2154761904761905,0.010093615510892232,514,259,Image,sthash.BSB8Dw0f.dpbs
11,360,397,0.21428571428571427,0.008806956830382892,637,52,Text,sthash.BSB8Dw0f.dpbs
12,361,729,0.2148809523809524,0.01617196858778118,652,80,Text,sthash.BSB8Dw0f.dpbs
13,358,3274,0.2130952380952381,0.07262966413771685,659,21,Line,sthash.BSB8Dw0f.dpbs
14,1021,4033,0.6077380952380952,0.08946714583610631,311,483,List,sthash.BSB8Dw0f.dpbs
15,1024,4061,0.6095238095238096,0.09008829140600737,305,8,Line,sthash.BSB8Dw0f.dpbs
16,1022,4035,0.6083333333333333,0.08951151337681353,308,11,Line,sthash.BSB8Dw0f.dpbs
17,354,305,0.2107142857142857,0.0067660499578508365,476,31,Text,sthash.BSB8Dw0f.dpbs
0,409,357,0.2430184194890077,0.011412313790678346,521,56,Text,susanbanderson.blogspot.fi
1,479,422,0.2846108140225787,0.013490186049485329,416,286,Image,susanbanderson.blogspot.fi
2,399,70,0.23707664884135474,0.002237708586407518,767,224,Image,susanbanderson.blogspot.fi
3,411,726,0.2442067736185383,0.023208234767597983,550,164,Text,susanbanderson.blogspot.fi
4,1001,678,0.5947712418300654,0.021673806022632826,258,178,Image,susanbanderson.blogspot.fi
5,999,925,0.5935828877005348,0.029569720606099355,262,265,Image,susanbanderson.blogspot.fi
6,1000,1258,0.5941770647653001,0.04021482002429512,204,287,Image,susanbanderson.blogspot.fi
7,999,1610,0.5935828877005348,0.05146729748737293,257,159,Form,susanbanderson.blogspot.fi
8,1052,1658,0.6250742721330956,0.053001726232338085,150,23,Input field,susanbanderson.blogspot.fi
9,1094,1692,0.6500297088532383,0.05408861326002174,64,31,Button,susanbanderson.blogspot.fi
10,1000,1790,0.5941770647653001,0.057221405280992274,141,34,Button,susanbanderson.blogspot.fi
0,463,279,0.2755952380952381,0.0017786221097390714,754,59,Navigation Menu,the-broken-bread.com
1,507,386,0.3017857142857143,0.002460746001287748,684,82,Text,the-broken-bread.com
2,757,471,0.4505952380952381,0.003002620120742304,169,31,Text,the-broken-bread.com
3,470,564,0.2797619047619048,0.0035954941573219947,737,912,Image,the-broken-bread.com
4,484,1659,0.2880952380952381,0.010576107813824802,726,485,Text,the-broken-bread.com
5,482,2163,0.2869047619047619,0.013789102592708286,714,482,Image,the-broken-bread.com
6,482,2665,0.2869047619047619,0.016989347392310488,707,234,Text,the-broken-bread.com
7,911,4881,0.5422619047619047,0.031116324435972786,29,30,Icon,the-broken-bread.com
0,266,224,0.15833333333333333,0.03039761161623015,1148,47,Navigation Menu,the-scoop
1,1206,136,0.7178571428571429,0.018455692766996882,209,52,Input field,the-scoop
2,1374,145,0.8178571428571428,0.019677025376577555,27,27,Icon,the-scoop
3,292,382,0.1738095238095238,0.05183878409553535,172,43,Text,the-scoop
4,296,473,0.1761904761904762,0.06418781381462885,191,130,Image,the-scoop
5,508,474,0.3023809523809524,0.06432351743791559,189,129,Image,the-scoop
6,720,475,0.42857142857142855,0.06445922106120232,188,128,Image,the-scoop
7,931,964,0.5541666666666667,0.13081829284841906,467,151,Form,the-scoop
8,943,1059,0.5613095238095238,0.14371013706065952,190,39,Input field,the-scoop
9,1141,1058,0.6791666666666667,0.14357443343737278,57,40,Button,the-scoop
10,296,1135,0.1761904761904762,0.1540236124304519,613,344,Image,the-scoop
11,294,860,0.175,0.11670511602659793,616,15,Line,the-scoop
12,295,2078,0.17559523809523808,0.2819921291898494,613,12,Line,the-scoop
13,296,2239,0.1761904761904762,0.3038404125390148,613,12,Line,the-scoop
14,932,1856,0.5547619047619048,0.2518659248201927,229,229,Image,the-scoop
15,1169,1854,0.6958333333333333,0.2515945175736192,231,230,Image,the-scoop
0,369,71,0.21964285714285714,0.01084963325183374,936,55,Text,thebeatthatmyheartskipped.co.uk
1,666,136,0.3964285714285714,0.02078239608801956,347,23,Text,thebeatthatmyheartskipped.co.uk
2,327,200,0.19464285714285715,0.030562347188264057,1026,56,Navigation Menu,thebeatthatmyheartskipped.co.uk
3,345,276,0.20535714285714285,0.0421760391198044,990,490,Image,thebeatthatmyheartskipped.co.uk
4,667,386,0.3970238095238095,0.058985330073349634,398,66,Text,thebeatthatmyheartskipped.co.uk
5,593,482,0.3529761904761905,0.07365525672371638,537,64,Text,thebeatthatmyheartskipped.co.uk
6,465,570,0.2767857142857143,0.08710268948655257,781,66,Text,thebeatthatmyheartskipped.co.uk
7,1056,854,0.6285714285714286,0.13050122249388754,248,42,Input field,thebeatthatmyheartskipped.co.uk
8,1146,893,0.6821428571428572,0.13646088019559902,69,37,Button,thebeatthatmyheartskipped.co.uk
9,1050,1066,0.625,0.16289731051344744,260,210,Image,thebeatthatmyheartskipped.co.uk
10,344,847,0.2047619047619048,0.12943154034229828,537,26,Text,thebeatthatmyheartskipped.co.uk
11,352,893,0.20952380952380956,0.13646088019559902,318,413,Image,thebeatthatmyheartskipped.co.uk
12,672,892,0.4,0.1363080684596577,320,413,Image,thebeatthatmyheartskipped.co.uk
13,1049,1281,0.6244047619047619,0.1957518337408313,260,361,Text,thebeatthatmyheartskipped.co.uk
14,1052,1676,0.6261904761904762,0.2561124694376528,182,39,Button,thebeatthatmyheartskipped.co.uk
15,1051,1969,0.6255952380952381,0.3008863080684597,258,257,Image,thebeatthatmyheartskipped.co.uk
16,346,2172,0.20595238095238091,0.3319070904645477,647,502,Image,thebeatthatmyheartskipped.co.uk
0,538,260,0.3202380952380952,0.022277439808071287,604,38,Navigation Menu,theblondecoyote.com
1,536,76,0.31904761904761897,0.006511867020820838,327,25,Text,theblondecoyote.com
2,545,263,0.3244047619047619,0.02253448719047211,48,28,Text,theblondecoyote.com
3,683,262,0.4065476190476191,0.02244880472967184,81,28,Text,theblondecoyote.com
4,889,263,0.5291666666666667,0.02253448719047211,88,30,Text,theblondecoyote.com
5,565,371,0.33630952380952384,0.031788192956901724,330,36,Text,theblondecoyote.com
6,582,427,0.3464285714285714,0.03658641076171708,537,406,Image,theblondecoyote.com
7,571,1007,0.3398809523809524,0.0862822380258761,404,548,List,theblondecoyote.com
8,568,884,0.3380952380952381,0.07574329534744237,543,121,Text,theblondecoyote.com
9,579,3164,0.34464285714285714,0.2710993059720675,513,219,Image,theblondecoyote.com
0,358,97,0.2130952380952381,0.01657552973342447,964,126,Navigation Menu,theresearchwhisperer.wordpress.com
